,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
6,46969791,5.0,13.77,5.5,8.14,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.42,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,9.6,25.7,12.5,11.35,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,410.0,6.57,170.0,0.01,ACTIVE,,1.228
0,42363246,9.0,27.8,11.0,12.18,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,20.01,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.49,9.6,10.22,9.6,300.71,ACTIVE,,11.696
4,46969789,10.0,11.2,12.0,9.64,11.0,39.81,ACTIVE,,8.389
5,46969790,110.0,5.11,330.0,6.99,,0.0,ACTIVE,,0.784
6,46969791,5.0,13.77,5.6,9.88,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.42,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.5,9.61,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,410.0,8.31,170.0,0.01,ACTIVE,,1.228
0,42363246,9.0,27.8,10.5,5.48,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,16.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.18,9.6,5.22,9.2,311.35,ACTIVE,,11.696
4,46969789,10.0,8.75,12.0,12.85,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,330.0,6.99,,0.0,ACTIVE,,0.784
6,46969791,5.1,6.76,5.6,9.29,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.42,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.5,11.61,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,340.0,5.44,170.0,0.01,ACTIVE,,1.228
0,42363246,9.0,22.12,10.5,5.48,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,16.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.18,9.6,5.22,9.2,311.35,ACTIVE,,11.696
4,46969789,10.0,5.33,12.0,15.57,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,340.0,5.1,,0.0,ACTIVE,,0.784
6,46969791,5.1,6.76,5.7,27.25,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.5,11.61,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,330.0,6.26,170.0,0.01,ACTIVE,,1.228
0,42363246,9.2,8.77,10.5,5.48,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,16.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.18,9.6,5.22,9.2,311.35,ACTIVE,,11.696
4,46969789,10.0,8.95,11.5,9.14,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,340.0,5.1,,0.0,ACTIVE,,0.784
6,46969791,5.1,6.76,5.5,6.25,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,330.0,6.26,170.0,0.01,ACTIVE,,1.228
0,42363246,9.2,11.85,11.0,15.92,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,13.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.18,9.6,5.22,9.2,311.35,ACTIVE,,11.696
4,46969789,10.0,6.95,12.0,14.61,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,600.0,11.3,,0.0,ACTIVE,,0.784
6,46969791,5.0,6.81,5.5,14.17,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,330.0,6.26,170.0,0.01,ACTIVE,,1.228
0,42363246,9.2,13.85,11.0,12.44,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,13.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.18,9.6,12.22,9.6,347.35,ACTIVE,,11.696
4,46969789,9.8,10.43,11.5,5.4,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,580.0,8.33,,0.0,ACTIVE,,0.784
6,46969791,5.0,6.9,5.4,6.44,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,330.0,6.26,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,8.14,11.0,12.44,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,13.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.18,9.6,12.22,9.6,347.35,ACTIVE,,11.696
4,46969789,9.8,8.43,11.5,5.4,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,360.0,5.87,,0.0,ACTIVE,,0.784
6,46969791,5.0,10.93,5.5,9.21,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,330.0,6.26,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,8.14,11.0,10.44,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,13.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,14.18,9.6,12.22,9.6,347.35,ACTIVE,,11.696
4,46969789,10.0,6.95,11.5,5.4,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,350.0,7.2,,0.0,ACTIVE,,0.784
6,46969791,5.0,14.41,5.5,9.21,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,350.0,5.09,170.0,0.01,ACTIVE,,1.228
0,42363246,9.6,23.87,12.0,10.1,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,13.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.0,15.17,9.8,11.32,9.6,371.79,ACTIVE,,11.696
4,46969789,10.0,6.95,11.5,5.4,11.0,40.71,ACTIVE,,8.389
5,46969790,110.0,5.11,340.0,6.18,,0.0,ACTIVE,,0.784
6,46969791,5.0,14.41,5.5,7.21,5.2,387.14,ACTIVE,,16.722
7,46969792,60.0,5.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,8.0,350.0,5.09,170.0,0.01,ACTIVE,,1.228
0,42363246,9.6,6.64,11.5,11.22,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.83,160.0,2.52,ACTIVE,,0.718
2,46969788,2.48,13.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.2,6.06,11.0,49.31,9.8,394.44,ACTIVE,,11.696
4,46969789,10.0,6.95,12.0,11.64,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,5.07,350.0,5.2,,0.0,ACTIVE,,0.784
6,46969791,5.0,8.51,5.5,5.96,5.2,387.14,ACTIVE,,16.722
7,46969792,55.0,5.11,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,5.7,350.0,5.09,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,18.01,10.5,5.22,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,13.53,2.62,5.5,2.52,744.44,ACTIVE,,33.762
3,40373068,9.2,6.06,11.0,50.92,9.8,394.44,ACTIVE,,11.696
4,46969789,10.0,8.95,13.0,15.7,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,5.07,350.0,5.2,,0.0,ACTIVE,,0.784
6,46969791,5.0,14.43,5.5,5.96,5.2,387.14,ACTIVE,,16.722
7,46969792,55.0,5.11,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,7.7,320.0,7.18,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,14.53,10.5,5.22,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,13.53,2.6,5.9,2.52,744.44,ACTIVE,,33.762
3,40373068,9.2,6.06,11.0,50.92,9.8,394.44,ACTIVE,,11.696
4,46969789,10.0,5.69,12.5,6.48,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,5.07,330.0,7.55,,0.0,ACTIVE,,0.784
6,46969791,5.0,10.94,5.5,9.44,5.2,387.14,ACTIVE,,16.722
7,46969792,55.0,5.11,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,9.4,8.27,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,7.7,260.0,7.55,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,12.53,10.5,5.22,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,13.53,2.6,5.9,2.52,744.44,ACTIVE,,33.762
3,40373068,9.2,9.54,10.5,5.48,9.8,394.44,ACTIVE,,11.696
4,46969789,10.5,6.75,12.0,11.11,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,5.07,340.0,6.44,,0.0,ACTIVE,,0.784
6,46969791,5.0,10.94,5.5,7.44,5.2,387.14,ACTIVE,,16.722
7,46969792,55.0,5.11,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,9.8,6.09,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,7.7,250.0,6.07,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,14.53,10.5,5.22,10.5,68.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,13.53,2.6,5.9,2.52,744.44,ACTIVE,,33.762
3,40373068,9.2,9.54,11.0,48.92,9.8,394.44,ACTIVE,,11.696
4,46969789,10.0,6.21,12.0,11.11,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,5.07,340.0,6.44,,0.0,ACTIVE,,0.784
6,46969791,5.0,10.94,5.5,7.44,5.2,387.14,ACTIVE,,16.722
7,46969792,50.0,5.0,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,9.6,8.4,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,7.7,250.0,6.07,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,9.31,10.5,7.22,10.0,76.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,7.79,2.6,5.9,2.52,744.44,ACTIVE,,33.762
3,40373068,9.2,7.54,10.5,7.48,9.8,394.44,ACTIVE,,11.696
4,46969789,9.8,27.59,12.0,9.11,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,6.47,390.0,5.09,,0.0,ACTIVE,,0.784
6,46969791,5.0,10.94,5.5,7.44,5.2,387.14,ACTIVE,,16.722
7,46969792,50.0,8.7,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,9.6,25.7,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,80.0,6.72,260.0,7.55,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,9.31,10.5,7.22,10.0,76.46,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,6.08,2.6,12.86,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.54,10.5,5.48,9.8,394.44,ACTIVE,,11.696
4,46969789,10.0,5.46,12.0,9.11,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,6.47,390.0,5.09,,0.0,ACTIVE,,0.784
6,46969791,5.0,14.43,5.6,5.11,5.2,387.14,ACTIVE,,16.722
7,46969792,50.0,8.7,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,9.8,6.09,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,7.9,260.0,7.55,170.0,0.01,ACTIVE,,1.228
0,42363246,9.6,6.12,10.5,5.22,10.0,76.46,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,6.08,2.6,12.86,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,9.54,11.0,57.35,9.8,394.44,ACTIVE,,11.696
4,46969789,10.0,8.18,12.5,6.48,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,6.47,340.0,5.92,,0.0,ACTIVE,,0.784
6,46969791,5.0,15.75,5.5,5.96,5.2,387.14,ACTIVE,,16.722
7,46969792,55.0,6.49,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,80.0,8.72,250.0,6.07,170.0,0.01,ACTIVE,,1.228
0,42363246,9.6,6.12,10.5,7.22,10.0,76.46,ACTIVE,,13.624
1,46969787,95.0,11.68,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,6.08,2.6,8.11,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,8.55,10.5,12.08,9.8,394.44,ACTIVE,,11.696
4,46969789,9.8,26.56,12.5,8.48,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,6.47,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.1,7.12,5.6,5.11,5.2,387.14,ACTIVE,,16.722
7,46969792,55.0,6.49,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,5.74,10.0,41.84,ACTIVE,,11.186
9,46969794,80.0,6.72,250.0,6.52,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,10.81,10.0,6.96,9.6,96.46,ACTIVE,,13.624
1,46969787,95.0,11.68,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,6.08,2.6,8.11,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,8.55,11.0,58.46,9.8,394.44,ACTIVE,,11.696
4,46969789,10.5,6.71,12.5,6.48,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,5.07,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.1,5.7,5.7,8.98,5.2,387.14,ACTIVE,,16.722
7,46969792,55.0,6.49,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,80.0,8.52,250.0,6.52,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,6.81,10.0,6.96,9.6,96.46,ACTIVE,,13.624
1,46969787,95.0,11.68,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,6.08,2.58,6.53,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,6.55,11.0,55.87,9.8,394.44,ACTIVE,,11.696
4,46969789,10.0,7.66,12.5,8.48,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,5.07,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.1,12.66,5.7,5.24,5.2,387.14,ACTIVE,,16.722
7,46969792,50.0,5.0,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,5.57,12.0,7.74,10.0,41.84,ACTIVE,,11.186
9,46969794,75.0,7.7,250.0,6.52,170.0,0.01,ACTIVE,,1.228
0,42363246,9.4,6.81,9.8,16.13,9.6,96.46,ACTIVE,,13.624
1,46969787,95.0,11.68,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,6.08,2.58,5.76,2.48,756.44,ACTIVE,,33.762
3,40373068,8.4,6.26,11.0,53.71,9.8,394.44,ACTIVE,,11.696
4,46969789,10.5,15.0,12.0,7.63,11.0,40.71,ACTIVE,,8.389
5,46969790,120.0,6.47,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.1,12.02,5.5,58.11,5.2,387.14,ACTIVE,,16.722
7,46969792,50.0,8.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,9.6,6.4,12.5,9.01,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.03,230.0,6.07,100.0,0.37,ACTIVE,,1.228
0,42363246,9.6,9.87,11.0,6.06,9.8,128.72,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,9.5,2.58,9.24,2.48,756.44,ACTIVE,,33.762
3,40373068,9.0,7.98,11.0,53.19,9.8,394.44,ACTIVE,,11.696
4,46969789,10.5,9.48,12.0,9.11,10.5,58.71,ACTIVE,,8.389
5,46969790,120.0,6.47,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.1,7.22,5.4,7.04,5.2,387.14,ACTIVE,,16.722
7,46969792,50.0,8.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.5,6.65,12.0,5.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.2,220.0,6.33,100.0,0.37,ACTIVE,,1.228
0,42363246,9.4,10.92,11.0,8.06,9.8,128.72,ACTIVE,,13.624
1,46969787,95.0,8.2,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,9.5,2.58,9.24,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,28.0,9.8,394.44,ACTIVE,,11.696
4,46969789,10.5,6.0,12.0,9.11,10.5,58.71,ACTIVE,,8.389
5,46969790,120.0,5.18,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.1,7.22,5.4,7.04,5.2,387.14,ACTIVE,,16.722
7,46969792,50.0,5.0,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.5,6.65,12.5,9.01,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,230.0,8.07,100.0,0.37,ACTIVE,,1.228
0,42363246,9.6,9.77,11.0,6.06,9.8,128.72,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,9.5,2.58,9.24,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,6.0,12.0,9.11,10.5,58.71,ACTIVE,,8.389
5,46969790,120.0,5.18,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.0,12.3,5.4,7.04,5.1,398.58,ACTIVE,,16.722
7,46969792,55.0,6.49,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.5,6.65,12.5,7.01,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,230.0,6.07,100.0,0.37,ACTIVE,,1.228
0,42363246,9.6,10.55,11.0,6.06,9.8,128.72,ACTIVE,,13.624
1,46969787,95.0,8.2,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,9.5,2.58,9.24,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,6.0,12.0,5.63,10.5,58.71,ACTIVE,,8.389
5,46969790,120.0,5.18,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.0,13.8,5.5,40.62,5.5,443.34,ACTIVE,,16.722
7,46969792,55.0,6.49,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,13.7,12.0,7.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,7.24,100.0,0.37,ACTIVE,,1.228
0,42363246,9.6,10.55,10.5,10.7,9.8,128.72,ACTIVE,,13.624
1,46969787,70.0,10.0,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.5,206.02,2.58,9.24,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,22.0,12.0,5.63,10.5,58.71,ACTIVE,,8.389
5,46969790,120.0,5.18,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.0,13.8,5.5,40.62,5.5,443.34,ACTIVE,,16.722
7,46969792,55.0,9.89,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,9.64,12.0,7.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,7.24,100.0,0.37,ACTIVE,,1.228
0,42363246,9.6,8.55,11.0,7.54,10.5,146.13,ACTIVE,,13.624
1,46969787,80.0,5.19,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.5,214.48,2.58,5.76,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,22.0,12.0,5.63,10.5,58.71,ACTIVE,,8.389
5,46969790,120.0,6.58,330.0,5.55,,0.0,ACTIVE,,0.784
6,46969791,5.0,13.8,5.5,40.62,5.5,443.34,ACTIVE,,16.722
7,46969792,55.0,9.89,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,13.64,12.0,7.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,7.24,100.0,0.37,ACTIVE,,1.228
0,42363246,9.8,5.55,11.0,11.02,10.5,146.13,ACTIVE,,13.624
1,46969787,75.0,9.72,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.52,6.07,2.58,5.76,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,9.0,12.0,5.63,10.5,84.71,ACTIVE,,8.389
5,46969790,120.0,5.18,380.0,7.44,,0.0,ACTIVE,,0.784
6,46969791,5.0,12.3,5.4,8.0,5.5,443.34,ACTIVE,,16.722
7,46969792,50.0,8.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,11.64,12.0,5.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,7.24,100.0,0.37,ACTIVE,,1.228
0,42363246,9.6,9.32,11.0,11.02,10.5,146.13,ACTIVE,,13.624
1,46969787,75.0,9.72,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.52,12.69,2.58,5.76,2.48,756.44,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,9.0,12.0,5.63,10.5,84.71,ACTIVE,,8.389
5,46969790,120.0,5.18,380.0,7.44,,0.0,ACTIVE,,0.784
6,46969791,5.0,7.43,5.4,8.0,5.5,443.34,ACTIVE,,16.722
7,46969792,50.0,8.7,140.0,6.38,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,13.64,12.0,5.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,7.24,100.0,0.37,ACTIVE,,1.228
0,42363246,9.8,9.14,11.0,11.02,10.5,146.13,ACTIVE,,13.624
1,46969787,80.0,5.39,170.0,5.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.48,6.49,2.62,10.72,2.6,1279.48,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,9.0,12.0,9.11,10.5,84.71,ACTIVE,,8.389
5,46969790,120.0,5.18,360.0,5.87,,0.0,ACTIVE,,0.784
6,46969791,5.0,9.03,5.4,12.26,5.5,443.34,ACTIVE,,16.722
7,46969792,50.0,8.7,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,13.94,12.0,5.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,5.5,100.0,0.37,ACTIVE,,1.228
0,42363246,9.8,13.14,10.5,5.48,10.5,146.13,ACTIVE,,13.624
1,46969787,75.0,10.02,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,10.47,2.62,10.51,2.6,1279.48,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,9.0,12.0,9.11,10.5,84.71,ACTIVE,,8.389
5,46969790,120.0,6.58,360.0,5.87,,0.0,ACTIVE,,0.784
6,46969791,5.0,9.03,5.4,12.26,5.5,443.34,ACTIVE,,16.722
7,46969792,50.0,8.39,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,8.16,12.0,5.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,5.5,100.0,0.37,ACTIVE,,1.228
0,42363246,9.8,5.55,10.5,5.48,10.5,146.13,ACTIVE,,13.624
1,46969787,95.0,7.05,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,10.47,2.62,10.51,2.6,1279.48,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.5,9.0,12.0,9.11,10.5,84.71,ACTIVE,,8.389
5,46969790,120.0,6.58,340.0,5.66,,0.0,ACTIVE,,0.784
6,46969791,5.0,9.03,5.4,12.26,5.5,443.34,ACTIVE,,16.722
7,46969792,50.0,8.39,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,8.16,12.0,5.48,10.0,41.84,ACTIVE,,11.186
9,46969794,100.0,6.33,170.0,5.5,100.0,0.37,ACTIVE,,1.228
0,42363246,9.8,7.03,11.0,7.54,10.5,146.13,ACTIVE,,13.624
1,46969787,95.0,7.05,180.0,8.6,160.0,2.97,ACTIVE,,0.718
2,46969788,2.46,10.47,2.62,10.51,2.6,1279.48,ACTIVE,,33.762
3,40373068,9.2,7.96,10.0,11.25,10.0,427.94,ACTIVE,,11.696
4,46969789,10.0,14.98,12.0,9.11,10.5,110.06,ACTIVE,,8.389
5,46969790,120.0,6.58,340.0,8.58,,0.0,ACTIVE,,0.784
6,46969791,5.0,9.03,5.4,12.26,5.5,443.34,ACTIVE,,16.722
7,46969792,50.0,8.39,130.0,5.46,100.0,0.01,ACTIVE,,1.891
8,46969793,10.0,8.16,12.0,5.48,10.0,41.84,ACTIVE,,11.186
