,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
0,41890950,5.2,5.91,9.0,8.29,8.2,26.39,ACTIVE,,
1,44887495,2.84,12.18,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.2,5.91,9.0,8.29,8.2,26.39,ACTIVE,,
1,44887495,2.84,7.8,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.0,6.89,9.0,8.29,8.2,26.39,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.0,6.89,9.0,8.29,8.2,26.39,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.1,9.55,9.0,8.29,8.2,26.39,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,20.0,9.19,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.1,9.55,9.0,8.29,8.2,26.39,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,15.76,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.2,9.1,9.0,8.06,8.2,26.39,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,6.69,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,15.76,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.0,7.22,9.2,9.09,8.6,35.39,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,6.69,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,15.76,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.0,7.22,9.2,9.09,8.6,35.39,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,6.69,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,15.76,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.1,5.42,8.8,6.0,8.6,35.39,ACTIVE,,
1,44887495,2.88,5.75,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.32,7.92,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.1,5.42,9.2,10.06,8.8,45.45,ACTIVE,,
1,44887495,2.8,8.07,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,31.75,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,5.71,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.1,5.42,9.2,6.06,8.8,45.45,ACTIVE,,
1,44887495,2.76,6.73,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,33.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,5.71,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.3,5.22,9.2,6.06,8.8,45.45,ACTIVE,,
1,44887495,2.82,7.86,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.32,5.83,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,5.71,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,7.5,9.2,6.06,8.8,45.45,ACTIVE,,
1,44887495,2.8,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,33.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,20.0,12.24,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,5.22,9.2,6.06,8.8,45.45,ACTIVE,,
1,44887495,2.78,6.69,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,33.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,15.0,9.18,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,4.9,9.18,9.2,6.06,8.8,45.45,ACTIVE,,
1,44887495,2.8,7.42,4.1,15.31,2.8,14.27,ACTIVE,,
2,41788766,2.32,9.31,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.0,5.91,9.2,10.06,8.8,45.45,ACTIVE,,
1,44887495,2.78,6.52,4.1,15.31,2.8,14.27,ACTIVE,,
2,41788766,2.3,29.66,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.0,5.91,9.2,6.53,8.8,45.45,ACTIVE,,
1,44887495,2.82,7.86,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.34,7.86,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.0,5.91,9.2,6.53,8.8,45.45,ACTIVE,,
1,44887495,2.78,6.52,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.3,33.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.1,5.47,9.2,6.53,8.8,45.45,ACTIVE,,
1,44887495,2.8,7.42,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.32,9.31,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.1,9.85,9.2,6.53,8.8,45.45,ACTIVE,,
1,44887495,2.8,7.42,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.32,9.31,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.19,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,5.03,9.2,5.56,8.8,45.45,ACTIVE,,
1,44887495,2.82,7.86,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.32,9.31,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,7.68,9.2,5.56,8.8,45.45,ACTIVE,,
1,44887495,2.8,6.52,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.32,9.31,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.04,,0.0,ACTIVE,,
4,42946956,5.1,5.38,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,7.68,9.2,5.56,8.8,45.45,ACTIVE,,
1,44887495,2.8,6.52,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.32,9.31,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,7.68,9.0,7.72,8.8,45.45,ACTIVE,,
1,44887495,2.8,6.52,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.32,9.31,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.5,7.57,9.0,7.72,8.8,45.45,ACTIVE,,
1,44887495,2.78,6.52,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.3,33.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.5,7.57,9.0,7.72,8.8,45.45,ACTIVE,,
1,44887495,2.78,7.89,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.3,33.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,7.59,9.2,5.18,8.8,45.45,ACTIVE,,
1,44887495,2.78,7.89,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.3,33.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,7.59,9.2,5.18,8.8,45.45,ACTIVE,,
1,44887495,2.78,7.89,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.32,29.79,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.3,7.59,9.2,5.28,8.8,45.45,ACTIVE,,
1,44887495,2.78,7.89,4.0,5.0,2.8,14.27,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.5,8.87,9.2,5.28,8.8,45.45,ACTIVE,,
1,44887495,2.74,47.55,4.1,14.99,3.25,24.72,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.6,5.77,9.2,5.28,8.8,45.45,ACTIVE,,
1,44887495,2.8,12.14,4.0,5.0,3.25,24.72,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.6,5.77,9.2,5.28,8.8,45.45,ACTIVE,,
1,44887495,2.8,15.62,4.0,5.0,3.25,24.72,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,12.24,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.6,5.77,9.2,5.28,8.8,45.45,ACTIVE,,
1,44887495,2.82,15.83,4.0,5.0,3.25,24.72,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,10.87,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.6,5.77,9.2,5.28,8.8,45.45,ACTIVE,,
1,44887495,2.82,15.83,4.0,5.0,3.25,24.72,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.7,9.24,9.2,5.28,8.8,45.45,ACTIVE,,
1,44887495,2.82,15.83,4.0,5.0,3.25,24.72,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,5.54,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,6.73,9.4,14.77,5.9,13.92,ACTIVE,,
0,41890950,5.7,9.97,9.2,5.79,8.8,45.45,ACTIVE,,
1,44887495,2.84,12.87,4.0,6.15,3.25,24.72,ACTIVE,,
2,41788766,2.36,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,5.54,65.0,9.29,,0.0,ACTIVE,,
4,42946956,4.9,7.51,9.4,15.23,5.9,13.92,ACTIVE,,
0,41890950,5.7,5.26,8.8,5.3,8.6,47.23,ACTIVE,,
1,44887495,2.86,8.27,3.9,5.35,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.55,43.96,,0.0,ACTIVE,,
3,39700612,18.5,5.54,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.1,7.31,9.0,6.49,5.9,13.92,ACTIVE,,
0,41890950,5.8,5.25,8.8,5.39,8.6,47.23,ACTIVE,,
1,44887495,2.86,8.27,3.9,10.36,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.55,43.96,,0.0,ACTIVE,,
3,39700612,18.5,5.54,65.0,10.75,,0.0,ACTIVE,,
4,42946956,4.9,7.35,9.0,6.49,5.9,13.92,ACTIVE,,
0,41890950,5.7,6.6,8.8,5.39,8.6,47.23,ACTIVE,,
1,44887495,2.86,8.27,3.8,16.91,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.5,10.85,,0.0,ACTIVE,,
3,39700612,18.5,5.54,65.0,10.75,,0.0,ACTIVE,,
4,42946956,4.9,7.35,9.0,6.49,5.9,13.92,ACTIVE,,
0,41890950,6.6,7.89,9.2,5.85,8.6,47.23,ACTIVE,,
1,44887495,2.86,8.27,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.5,10.85,,0.0,ACTIVE,,
3,39700612,18.5,5.54,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.1,6.97,9.0,6.38,5.9,13.92,ACTIVE,,
0,41890950,6.6,7.89,9.2,5.85,8.6,47.23,ACTIVE,,
1,44887495,2.86,8.27,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,4.9,5.99,9.0,6.38,5.9,13.92,ACTIVE,,
0,41890950,6.6,7.89,9.2,5.85,8.6,47.23,ACTIVE,,
1,44887495,2.86,8.27,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.9,5.9,9.2,8.42,5.9,13.92,ACTIVE,,
0,41890950,7.0,7.12,9.2,5.85,8.6,47.23,ACTIVE,,
1,44887495,2.82,7.9,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.1,6.78,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.0,10.48,9.2,5.72,8.6,48.75,ACTIVE,,
1,44887495,2.84,12.26,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.0,8.25,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.4,6.77,9.4,17.76,8.8,50.28,ACTIVE,,
1,44887495,2.84,12.26,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.2,5.42,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.4,13.9,9.4,14.33,8.8,50.28,ACTIVE,,
1,44887495,2.86,5.55,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.2,5.42,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.4,13.9,9.4,14.33,8.8,50.28,ACTIVE,,
1,44887495,2.86,6.92,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.6,10.46,9.4,14.33,8.8,50.28,ACTIVE,,
1,44887495,2.86,5.55,3.8,18.02,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,10.87,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.4,15.49,10.0,17.17,9.2,51.77,ACTIVE,,
1,44887495,2.84,5.36,3.8,19.01,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,7.39,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.4,10.46,10.0,16.83,9.2,52.46,ACTIVE,,
1,44887495,2.88,5.76,3.75,8.45,3.25,24.72,ACTIVE,,
2,41788766,2.34,11.13,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,6.7,65.0,10.75,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.8,9.22,10.0,13.64,9.2,52.46,ACTIVE,,
1,44887495,2.88,7.5,3.75,13.88,3.25,24.72,ACTIVE,,
2,41788766,2.34,11.13,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,8.98,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.8,9.22,10.0,13.64,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.75,13.88,3.25,24.72,ACTIVE,,
2,41788766,2.38,6.34,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,8.98,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.8,16.04,10.0,13.64,9.2,52.46,ACTIVE,,
1,44887495,2.88,7.5,3.65,8.28,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,8.98,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.8,16.04,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.88,7.5,3.65,8.28,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,8.98,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.8,16.04,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.84,5.36,3.65,13.96,3.25,24.72,ACTIVE,,
2,41788766,2.32,6.4,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,8.98,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,7.08,5.9,25.72,ACTIVE,,
0,41890950,7.8,14.99,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.84,5.36,3.55,8.21,3.25,24.72,ACTIVE,,
2,41788766,2.34,9.75,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,9.0,38.33,5.9,25.72,ACTIVE,,
0,41890950,8.2,9.17,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.88,7.5,3.55,55.88,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.5,13.39,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,8.4,40.82,5.9,25.72,ACTIVE,,
0,41890950,8.2,9.17,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.84,5.36,3.5,10.86,3.25,24.72,ACTIVE,,
2,41788766,2.4,5.22,3.5,12.73,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,8.4,40.82,5.9,25.72,ACTIVE,,
0,41890950,8.2,16.13,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.84,5.36,3.45,8.29,3.25,24.72,ACTIVE,,
2,41788766,2.32,5.01,3.5,12.73,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,8.2,6.91,5.9,25.72,ACTIVE,,
0,41890950,8.2,16.13,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.84,5.36,3.45,8.29,3.25,24.72,ACTIVE,,
2,41788766,2.36,11.57,3.5,12.73,,0.0,ACTIVE,,
3,39700612,17.5,7.43,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,8.2,10.39,5.9,25.72,ACTIVE,,
0,41890950,8.2,16.13,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.84,5.36,3.45,12.95,3.25,24.72,ACTIVE,,
2,41788766,2.36,11.57,3.5,10.85,,0.0,ACTIVE,,
3,39700612,17.5,6.7,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,8.2,45.11,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.32,5.01,3.5,12.74,,0.0,ACTIVE,,
3,39700612,17.5,7.42,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,7.6,6.79,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,6.79,3.45,7.8,,0.0,ACTIVE,,
3,39700612,17.5,7.42,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.37,7.4,11.12,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,6.79,3.45,7.16,,0.0,ACTIVE,,
3,39700612,17.5,7.42,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.4,49.65,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,6.79,3.45,7.16,,0.0,ACTIVE,,
3,39700612,17.5,6.7,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.4,55.91,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,6.79,3.45,7.16,,0.0,ACTIVE,,
3,39700612,17.5,7.39,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.4,55.91,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,15.96,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,6.79,3.45,7.16,,0.0,ACTIVE,,
3,39700612,17.5,7.39,60.0,14.06,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.4,55.91,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,8.18,3.45,7.16,,0.0,ACTIVE,,
3,39700612,17.5,10.87,60.0,10.58,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.4,55.91,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,8.18,3.65,7.61,,0.0,ACTIVE,,
3,39700612,17.5,10.87,60.0,10.58,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.0,5.32,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,8.18,3.65,16.44,,0.0,ACTIVE,,
3,39700612,17.5,10.87,60.0,10.58,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.2,7.57,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,8.18,3.65,16.44,,0.0,ACTIVE,,
3,39700612,17.5,10.87,60.0,10.58,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.2,13.76,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,8.18,3.65,16.44,,0.0,ACTIVE,,
3,39700612,17.5,10.87,60.0,10.58,,0.0,ACTIVE,,
4,42946956,5.0,8.17,7.2,49.51,5.9,25.72,ACTIVE,,
0,41890950,8.2,11.1,10.0,12.77,9.2,52.46,ACTIVE,,
1,44887495,2.86,5.55,3.45,7.06,3.25,24.72,ACTIVE,,
2,41788766,2.4,8.18,3.65,16.48,,0.0,ACTIVE,,
